gene,gene_score_add,pval_gs,chr,tss_pos,gene_score_prom,gene_score_enh,n.cpg.gene,n.cpg.sig.gene,n.cpg.in.eQTR,cpg_id,pos,tss_dist,pval,padj,meth.change
AC009404.2,0.31478797017854,0.587,chr2,117833937,,0.31478797017854,1,0,1,279409,118593547,759610,0.585994303641616,0.868248572400758,-8.42718371294058
AC009495.2,7.0254894486158,0.037,chr2,165794851,,7.0254894486158,4,0,4,306615,166676863,882012,0.0164657795480373,0.331070851857933,12.7937830203628
AC009506.1,4.39741936077241,0.519,chr2,159615296,,4.39741936077241,9,0,9,304219,160606297,991001,0.130238108254104,0.57729136758183,10.3912337867833
AC009948.5,10.1759874288681,0.037,chr2,178413939,,10.1759874288681,2,0,2,314784,179343336,929397,0.034777544587071,0.406246713308361,33.92295221506
AC009961.3,140.00846822958,0.349,chr2,159712435,,140.00846822958,46,0,46,304245,160654340,-941905,0.0198146772222079,0.349320451002887,28.3771551821685
AC010492.2,8.54579012781034,0.393,chr19,54229036,,8.54579012781034,12,0,12,2030164,54723392,494356,0.0384647198497026,0.417473574490789,12.1689423205583
AC010731.6,0.355791914789444,0.692,chr2,206687362,,0.355791914789444,3,0,3,328653,207572065,-884703,0.349107424914669,0.752526297239918,3.89757011941938
AC010878.3,17.9458184359411,0.462,chr2,37816915,,17.9458184359411,9,0,9,226298,38107997,291082,0.10773018237189,0.548670329747847,27.3453262544951
AC010883.5,10.6440950770849,0.92,chr2,43229573,,10.6440950770849,22,0,22,230520,43647326,417753,0.088687791756109,0.520983583903816,6.22868963831411
AC010980.2,1.80430332347469,0.183,chr2,222318654,,1.80430332347469,2,0,2,338897,223312144,993490,0.0955771311288953,0.531677153334752,21.242233453517
AC011380.8,195.553803745141,0.091,chr5,140594570,,195.553803745141,19,3,19,664725,139774672,819898,0.00760159918193469,0.26604519941528,-40.5905083889971
AC011513.4,8.30731111110425,0.067,chr19,41786893,,8.30731111110425,8,0,8,2005933,42315244,-528351,0.0503221332633307,0.449104226273797,39.4224225607492
AC011747.3,0.321344475306164,0.724,chr2,8575501,,0.321344475306164,3,0,3,202383,8717981,-142480,0.363029582231562,0.760601697764659,3.97901042044979
AC011899.9,11.0699489067366,0.676,chr7,157854529,,11.0699489067366,8,0,8,935633,157648398,-206131,0.110659540149498,0.552635077699616,-12.7612692985866
AC012146.7,58.4342661895897,0.009,chr17,5111468,,58.4342661895897,17,1,17,1776020,5014749,-96719,0.00656744373166207,0.254698801180899,42.2078386850983
AC012358.4,3.17112730414777,0.594,chr2,55224399,,3.17112730414777,4,0,4,237943,55459715,235316,0.262024329323966,0.694566835923442,-17.9259811558992
AC012442.5,39.0204287882744,0.05,chr2,112614213,,39.0204287882744,23,0,23,276691,113403445,789232,0.0186329667526549,0.343272841828994,36.0736289268356
AC012454.4,27.6285401527941,0.073,chr2,85687047,,27.6285401527941,4,0,4,256847,85925772,-238725,0.0371512193120965,0.413483814632174,11.9871710669894
AC013264.2,32.2045060908836,0.782,chr2,197197991,,32.2045060908836,30,0,30,322136,198238889,1040898,0.0430161251880883,0.430795234994676,15.2225340031763
AC015849.2,51.0898496878526,0.034,chr17,35868967,,51.0898496878526,15,0,15,1808522,34257660,-1611307,0.0101221973979927,0.290422479398278,35.4112553880919
AC016747.3,49.5287292401036,0.291,chr2,61144969,,49.5287292401036,19,0,19,240813,61405392,-260423,0.0215557643310362,0.357087287887574,33.4422080263889
AC016757.3,228.109190248674,0.069,chr2,238231613,,228.109190248674,60,0,60,353482,239140659,-909046,0.0133661669439241,0.312749001275216,39.9548891361998
AC017074.2,6.58190024000454,0.745,chr2,113704078,,6.58190024000454,15,0,15,277809,114515011,-810933,0.0888848245261272,0.521258438264653,25.8046100432699
AC017104.6,16.8783901832607,0.079,chr2,231388976,,16.8783901832607,18,0,18,344633,232258364,869388,0.0433580769284743,0.431768897413852,27.9509963723414
AC018755.16,7.58323884150901,0.382,chr19,51594561,,7.58323884150901,6,0,6,2025885,52097829,503268,0.0786934228712,0.504727764718574,29.1502414780871
AC018816.3,5.81383646121708,0.316,chr3,4887293,,5.81383646121708,5,0,5,363749,4870314,16979,0.10442508495931,0.544243933817168,30.038108376584
AC020956.3,21.543084068691,0.379,chr19,41835950,,21.543084068691,23,0,23,2005933,42315244,-479294,0.0503221332633307,0.449104226273797,39.4224225607492
AC022182.3,1.92311943981699,0.134,chr8,60967775,,1.92311943981699,1,0,1,984578,61862349,-894574,0.127483212476231,0.57445337830368,21.3431051556915
AC022431.3,18.9859135157943,0.037,chr5,56537826,,18.9859135157943,2,0,2,621047,55969382,568444,0.0249204226240694,0.371619034276141,-33.8844920204239
AC024560.3,89.9247827267746,0.21,chr3,197627906,,89.9247827267746,25,0,25,482118,197354631,273275,0.0403562362041519,0.42356454739634,28.7678692361793
AC024704.2,15.4562261813128,0.957,chr2,113831048,,15.4562261813128,18,0,18,277943,114651965,-820917,0.149257700904087,0.598190605085993,19.0606091878287
AC024937.6,0.94328750148514,0.868,chr3,195937243,,0.94328750148514,8,0,8,479662,195726043,-211200,0.339181525470436,0.746739817690116,2.7910998392265
AC027601.1,0.622849014378106,0.734,chr17,81229738,,0.622849014378106,5,0,5,1869445,79161645,-2068093,0.235726247181158,0.67508611841049,-5.13605207632335
AC034220.3,28.2029168642157,0.272,chr5,132369648,,28.2029168642157,14,0,14,656619,131707948,661700,0.0301908196557139,0.391523217785128,29.4019876686638
AC062017.1,75.3381869489938,0.204,chr2,239401436,,75.3381869489938,41,0,41,355577,240322423,920987,0.0123940864695436,0.306416854215735,46.1717089390844
AC068282.3,687.481396475182,0.036,chr2,127389130,,687.481396475182,81,1,81,286690,128316788,927658,0.00251214016680437,0.196540894594335,49.5210142832705
AC069282.6,5.66895071752863,0.235,chr7,47956793,,5.66895071752863,4,0,4,853341,47971692,14899,0.091230392486333,0.524663879682077,8.31116285566506
AC069363.1,0.0309823922840058,0.592,chr17,36072866,,0.0309823922840058,1,0,1,1808236,34064573,-2008293,0.681250524380589,0.90557020647361,-1.94539800856888
AC073052.1,1.2426431337083,0.66,chr2,224500100,,1.2426431337083,3,0,3,340258,225391766,-891666,0.364299814747239,0.761479676659436,11.3285368645485
AC073072.5,8.74487063755986,0.174,chr7,22726705,,8.74487063755986,6,0,6,835053,22766839,-40134,0.0440810849376177,0.433693602838981,32.1018836214763
AC074011.2,60.4371562448069,0.422,chr2,28664540,,60.4371562448069,11,0,11,220208,28888226,-223686,0.0164852162622593,0.331144702188541,28.1936834225916
AC074286.1,16.674672600391,0.164,chr2,177348475,,16.674672600391,10,0,10,314128,178257591,-909116,0.0244105995457682,0.369667942598704,42.3892822364066
AC074289.1,38.8650043358883,0.125,chr2,64143239,,38.8650043358883,14,0,14,242970,64371589,228350,0.0120132449305115,0.303489308591372,40.1001901059036
AC078883.3,0.529661895340767,0.804,chr2,172466022,,0.529661895340767,4,0,4,310705,173350563,-884541,0.349357828855606,0.752681682339486,7.15429549004552
AC079325.5,72.8812150131899,0.033,chr17,74552737,,72.8812150131899,26,1,26,1853436,72561344,1991393,0.00436033894407495,0.228947788075934,37.0911071093534
AC079922.3,253.581765711187,0.044,chr2,112645690,,253.581765711187,26,0,26,276691,113403445,-757755,0.0186329667526549,0.343272841828994,36.0736289268356
AC083899.3,7.02859189857018,0.251,chr2,87125390,,7.02859189857018,6,0,6,258266,87277128,151738,0.0581934664289487,0.466235373427332,9.79821578921009
AC083949.1,1.33363297898127,0.125,chr2,42170301,,1.33363297898127,5,0,5,229173,42652305,-482004,0.0446365988330716,0.435186745096397,16.8500919024749
AC087294.2,88.5112936897896,0.001,chr17,21218089,,88.5112936897896,20,3,20,1797383,21117852,-100237,0.00112992004347892,0.160478223244793,44.7090631415139
AC090616.2,0.00636043349126281,0.916,chr17,32143135,,0.00636043349126281,1,0,1,1804676,30052801,2090334,0.923314604174328,0.981039979054257,-1.3125436136633
AC091633.3,0.22703965040737,0.996,chr3,195544048,,0.22703965040737,5,0,5,478449,195270109,-273939,0.725631496724918,0.921178051275367,7.32417850951255
AC091729.9,529.432238497971,0.436,chr7,1160485,-55.4990415743977,473.933196923574,164,1,164,814327,1084167,-76318,0.00785980020363306,0.268777149734358,51.266626334638
AC091814.2,20.8315583176694,0.847,chr12,9943495,,20.8315583176694,11,0,11,1371124,10096085,-152590,0.236916400100285,0.676022384723571,20.2898595445227
AC092316.1,0.876877810142732,0.55,chr19,8549506,,0.876877810142732,1,0,1,1956006,8616901,67395,0.51191298298826,0.836824048184974,4.9435758225813
AC092620.2,1.20328210405327,0.709,chr2,138573852,,1.20328210405327,6,0,6,295243,138433313,-140539,0.324865749349487,0.737498204339922,9.6146577206791
AC092798.2,18.6773224215761,0.065,chr3,25749488,,18.6773224215761,13,0,13,378503,25706412,-43076,0.0213528360934685,0.356205448789611,32.8891835187897
AC093110.3,1.6990798418607,0.714,chr2,54680045,,1.6990798418607,3,0,3,237472,54830356,-150311,0.16993355788322,0.61880119744602,17.120129914675
AC093162.5,1.23281847966344,0.738,chr2,85315041,,1.23281847966344,2,0,2,256169,85542227,227186,0.375837880942312,0.768011823187874,-8.63886917008074
AC093323.3,70.8824330261482,0.224,chr4,6673451,29.6476549036604,41.2347781224878,9,0,9,496394,6676018,2567,0.02013409606094,0.350558206448062,32.391126711253
AC093495.4,3.56577887047132,0.502,chr3,14144637,,3.56577887047132,6,0,6,372352,14084114,-60523,0.0891977304574906,0.521758343809111,23.4878124096795
AC093616.4,28.6226486771216,0.181,chr2,87700984,,28.6226486771216,8,0,8,258826,87833528,132544,0.0492731281751904,0.446393204664202,-29.598006363143
AC093627.10,144.335573544824,0.025,chr7,149597,95.3780627180424,48.9575108267811,34,1,34,810695,162282,12685,0.000952415836851387,0.154393008402417,48.934205382242
AC093627.7,6.25884531865608,0.503,chr7,95683,,6.25884531865608,11,0,11,810518,71174,24509,0.0376558753594046,0.41489994544555,-23.9815634056225
AC093627.8,5.33539377345745,0.817,chr7,77038,-0.023634415376633,5.31175935808082,22,0,22,810507,66851,-10187,0.0285263951387962,0.385222166723786,18.5669541057218
AC093627.9,38.5959323712437,0.007,chr7,149466,23.7063204429272,14.8896119283165,16,1,16,810695,162282,-12816,0.000952415836851387,0.154393008402417,48.934205382242
AC093673.5,16.9564380138311,0.177,chr7,143380495,,16.9564380138311,1,0,1,919525,143077031,303464,0.169855447332988,0.618734502440001,-25.4428962726075
AC093690.1,4.24444323242591,0.64,chr2,28310459,,4.24444323242591,11,0,11,219699,28444112,-133653,0.0861911638066053,0.516908787518395,-11.2245505881829
AC093724.2,49.9810024047156,0.166,chr2,131724279,,49.9810024047156,36,1,36,291817,132427065,-702786,0.00457379184865872,0.232050753939136,24.7646623029193
AC093818.1,0.563811777984539,0.689,chr2,172556564,,0.563811777984539,3,0,3,310705,173350563,-793999,0.349357828855606,0.752681682339486,7.15429549004552
AC093838.4,0.898978713809332,0.117,chr2,131492813,,0.898978713809332,1,0,1,291722,132294768,801955,0.119113390952608,0.563943595761075,15.1305373586646
AC096574.5,59.195975154438,0.004,chr2,237612977,,59.195975154438,28,1,28,352395,238535941,922964,0.00155102568795814,0.17370084166087,52.2814670566279
AC097724.3,0.245816272097621,0.42,chr2,28736205,,0.245816272097621,1,0,1,220055,28740294,-4089,0.411822601925563,0.787936024730214,7.49902868591551
AC099850.1,102.12128126745,0,chr17,59106922,,102.12128126745,39,2,39,1837445,57183888,-1923034,0.000556065566192841,0.134419191146823,45.6486843664782
AC104389.16,5.46798433189361,0.044,chr11,5205041,,5.46798433189361,1,0,1,1262276,5246123,41082,0.0630066867608685,0.476276169450979,16.9541582739174
AC104532.4,0.0414186326699907,0.918,chr19,5911706,,0.0414186326699907,2,0,2,1948489,5431144,480562,0.753090402413198,0.930806795397269,3.02917183515092
AC104634.3,3.07496022239176,0.081,chr2,231559903,,3.07496022239176,2,0,2,344998,232440629,880726,0.0526683770898561,0.454305741065851,20.3004323607158
AC104653.1,2.36708398869563,0.086,chr2,113843356,,2.36708398869563,3,0,3,278018,114768380,-925024,0.0702558819979475,0.490513020376552,15.5328980443054
AC104809.2,16.4874550869238,0.016,chr2,240986072,,16.4874550869238,11,1,11,358874,241923108,-937036,0.00599226960538623,0.248148660749525,49.3225282884819
AC104809.4,3.20015276672368,0.093,chr2,240967344,,3.20015276672368,2,0,2,356729,241046352,-79008,0.129664110654547,0.576694571687261,-24.2413058043249
AC106900.6,49.3647559407547,0.14,chr2,173899428,,49.3647559407547,10,1,10,311675,174830484,-931056,0.00883264180746166,0.277794084725027,30.0871736160341
AC108463.2,0.745004569087104,0.322,chr2,111206204,,0.745004569087104,1,0,1,275306,111974837,-768633,0.294968671642141,0.718183099006709,10.4969025422982
AC108676.1,1.40450555761278,0.312,chr3,194501503,,1.40450555761278,1,0,1,477166,194247880,253623,0.288692615037064,0.713995738061572,-7.90828601569054
AC109333.10,1.8172602413757,0.548,chr17,5020093,,1.8172602413757,4,0,4,1775831,4924127,95966,0.0619523127164134,0.47424749899495,4.70235646232639
AC114271.2,51.6343678151118,0.005,chr19,10333641,,51.6343678151118,26,2,26,1958818,10426580,92939,0.000592163296084573,0.136277248355579,50.5003040780029
AC114730.11,2.21743986723296,0.014,chr2,241724988,,2.21743986723296,3,0,3,360223,242589699,-864711,0.0162065666405666,0.329478094482942,11.3285823729875
AC114730.2,23.0973734978976,0.257,chr2,241844380,,23.0973734978976,30,0,30,360978,242809121,964741,0.0446273404088219,0.435151412186941,-29.663049754682
AC114730.3,9.40503535580339,0.491,chr2,241812016,,9.40503535580339,14,0,14,360751,242742869,-930853,0.0932641335799418,0.527855371302401,28.7679430158492
AC114752.3,4.74862224904112,0.337,chr2,64341647,,4.74862224904112,8,0,8,243087,64588503,-246856,0.0564568746949034,0.462447863268718,-17.3728906946279
AC116366.5,6.43522741950859,0.175,chr5,132426714,,6.43522741950859,7,0,7,656635,131724683,702031,0.0428899076316234,0.430401087021375,11.2858068934525
AC116366.6,247.027160904347,0.325,chr5,132473043,,247.027160904347,133,0,133,656467,131563751,909292,0.0179529694327275,0.340099026788219,39.9962329244599
AC116614.1,4.15765603378707,0.237,chr2,950274,,4.15765603378707,5,0,5,195669,933273,17001,0.0929232871028036,0.52736796326203,17.7984183185551
AC125232.1,60.1522205327218,0.091,chr2,87053069,,60.1522205327218,21,0,21,258033,87067003,-13934,0.01416589280773,0.317653641087521,21.293576898846
AC127904.2,0.878456104707055,0.734,chr3,196912646,,0.878456104707055,3,0,3,481169,196604352,-308294,0.310090592528766,0.728017692544127,1.77601145066462
AC130469.2,23.4609795843517,0.286,chr19,8581160,,23.4609795843517,12,0,12,1956063,8641620,60460,0.010590943757445,0.293747044483765,39.6382747179129
AC131056.3,565.503204207314,0,chr17,36183235,,565.503204207314,41,6,41,1809239,34819446,-1363789,0.000277692219335552,0.11280408783119,32.0131462857308
AC137932.4,2.02568442663147,0.41,chr16,89269939,,2.02568442663147,3,0,3,1761881,89365483,95544,0.119607765184347,0.564638379110322,12.9842260170931
AC137932.5,60.3817692896198,0.013,chr16,89297508,,60.3817692896198,38,2,38,1761728,89323722,26214,0.00288112810598545,0.203409045373581,41.1303442675996
AC137932.6,12.8101428672292,0.323,chr16,89321133,,12.8101428672292,22,0,22,1761973,89415307,94174,0.0244526072759561,0.369756784201973,39.0257887082641
AC138969.4,51.1085138989232,0.021,chr16,16322305,,51.1085138989232,18,0,18,1692535,16305796,-16509,0.0155543021498181,0.32565385577241,37.4715017250088
AC139100.4,42.3891780586669,0.003,chr18,80161752,,42.3891780586669,8,1,8,1926802,77906651,-2255101,0.000140476993634394,0.0934987375220854,57.2505169604865
AC141586.5,85.0821583845221,0,chr16,2603350,,85.0821583845221,44,2,44,1674141,2478788,-124562,0.00562413388875968,0.244209882708802,48.0572679546012
AC144831.1,56.5157712172559,0.016,chr17,83104255,,56.5157712172559,51,1,51,1876807,81147089,-1957166,0.00664361293685433,0.255552295833709,45.4027711404943
AC144831.3,5.36177095636893,0.291,chr17,83098377,,5.36177095636893,7,0,7,1876249,81018665,-2079712,0.0107217520062057,0.294909822034581,30.7169607684027
AC147651.4,198.61148862178,0.078,chr7,603185,,198.61148862178,28,1,28,812620,641687,38502,0.00956656715428527,0.284850442074297,47.6928386788046
ACAA1,263.065101471262,0.029,chr3,38178618,233.476890864714,29.5882106065481,33,1,2,385052,38177857,761,0.0085274125326247,0.27504725933818,45.6364635100787
ACAA2,38.0720005424854,0.572,chr18,49813960,-1.60047099173648,36.4715295507489,36,1,6,1905902,47340881,2473079,0.00143184693415661,0.170448181134732,39.2350235235689
ACACA,2886.279413105,0,chr17,35716059,2873.98961228428,12.2898008207151,22,5,0,1810342,35715928,131,1.15771277271866e-06,0.0379997070096205,74.043415934212
ACACB,601.67809092071,0,chr12,109554391,132.498021046475,469.180069874235,64,6,31,1429231,109592464,38073,0.00593020442437792,0.247505135091303,38.1567416399929
ACAD11,8.54712988220857,0.841,chr3,132644896,-2.03504365440263,6.51208622780594,10,0,9,442191,132377907,266989,0.271668621957418,0.701607918186583,-14.9221601519122
ACAD8,786.500994414656,0.003,chr11,134253495,356.149534809194,430.351459605462,24,3,14,1358154,134141586,-111909,0.00136478058194891,0.168161785223667,32.6890534182109
ACAD9,332.723756992425,0.081,chr3,128598462,146.469856023107,186.253900969318,74,0,51,439171,128654277,55815,0.039001715015337,0.419394682974765,-15.6823591201118
ACADL,180.727272105306,0.083,chr2,211090171,172.620072406781,8.10719969852567,14,0,0,330691,211089489,682,0.0516896514643104,0.4522955087695,18.1820296890901
ACADM,174.146978619111,0,chr1,75724347,,174.146978619111,26,2,26,92150,76190667,466320,9.50977327809748e-05,0.086416375677257,49.4344385982263
ACADS,47.3292189287115,0,chr12,120725735,,47.3292189287115,11,2,11,1442926,121341105,615370,0.00625830642770483,0.251241134260762,54.7743647279268
ACADSB,97.3454109194286,0.001,chr10,123008979,,97.3454109194286,14,1,14,1233999,124767838,1758859,0.00560655618728455,0.244002624060525,36.7219235331808
ACADVL,1072.56626771336,0,chr17,7217716,90.0690354547055,982.497232258658,77,12,68,1778983,7164371,-53345,0.000521699793950821,0.132066164944418,51.4720662976148
ACAN,768.231169566266,0,chr15,89346666,593.202552931893,175.028616634374,27,3,0,1650642,89313112,-33554,5.56066121119071e-06,0.0538194298567361,51.9518469503883
ACAP1,583.321321069416,0.001,chr17,7336529,2.2307335566601,581.090587512756,58,9,51,1779272,7233814,-102715,0.00120452684450736,0.163765169729942,61.8207870748139
